"Id. de la fila","Id. del pedido","Fecha del pedido","Fecha de envío","Forma de envío","Id. del cliente","Nombre del cliente","Segmento","Ciudad","Estado","País","Región","Id. del producto","Categoría","Subcategoría","Nombre del producto","Total ($ COP)","Cantidad","Descuento","Ganancia ($ COP)"
"7452","MX-2014-123659","42268","42273","Estándar","VC-21730","Virgilio Cardona","Pequeña empresa","Ciudad de México","Distrito Federal","México","Norte","MAT-AR-10004686","Material de oficina","Arte","Binney & Smith Bolígrafos, Azul","4059.6","3","0","234.6"
"7453","MX-2012-106159","41401","41403","Rápido","SS-20710","Salomón Soto","Pequeña empresa","Chinandega","Chinandega","Nicaragua","Centro","MOB-SI-10001844","Mobiliario","Sillas","Office Star Estora, Ajustable","15483.6","2","0","3556.4"
"7454","MX-2013-122756","42005","42010","Estándar","DV-13420","Dora Villaseñor","Empresa","Villahermosa","Tabasco","México","Norte","MAT-EL-10003978","Material de oficina","Electrodomésticos","Hamilton Beach Horno, Negro","429804.2","7","0","30083.2"
"7455","MX-2013-122756","42005","42010","Estándar","DV-13420","Dora Villaseñor","Empresa","Villahermosa","Tabasco","México","Norte","MAT-ET-10002942","Material de oficina","Etiquetas","Harbour Creations Etiquetas de envío, Rojo","5113.6","4","0","408"
"7456","MX-2013-122756","42005","42010","Estándar","DV-13420","Dora Villaseñor","Empresa","Villahermosa","Tabasco","México","Norte","MOB-LI-10000393","Mobiliario","Librerías","Bush Vitrina, Negro","26242.56","2","0.2","5244.16"
"7457","MX-2013-122756","42005","42010","Estándar","DV-13420","Dora Villaseñor","Empresa","Villahermosa","Tabasco","México","Norte","MAT-ET-10002576","Material de oficina","Etiquetas","Smead Etiquetas redondas, Rojo","1523.2","2","0","394.4"
"7458","MX-2013-122756","42005","42010","Estándar","DV-13420","Dora Villaseñor","Empresa","Villahermosa","Tabasco","México","Norte","MAT-AL-10001369","Material de oficina","Almacenamiento","Rogers Caja, Metal","7833.6","3","0","1479"
"7459","MX-2012-121433","41359","41363","Estándar","LC-17635","León Caballero","Empresa","Ciudad de México","Distrito Federal","México","Norte","MAT-AL-10003871","Material de oficina","Almacenamiento","Smead Carpetas, Tamaño completo","7942.4","4","0","3726.4"
"7460","MX-2014-100265","42198","42203","Estándar","LA-17980","Lorena Aguayo","Empresa","Campo Grande","Mato Grosso del Sur","Brasil","Sur","TEC-TE-10001980","Tecnología","Teléfonos","Motorola Teléfono de oficina, Al por mayor","24429","3","0","1703.4"
"7461","MX-2014-100265","42198","42203","Estándar","LA-17980","Lorena Aguayo","Empresa","Campo Grande","Mato Grosso del Sur","Brasil","Sur","MOB-LI-10003192","Mobiliario","Librerías","Ikea Biblioteca, Blanco","124409.4","3","0","24877.8"
"7462","US-2015-135685","42540","42544","Estándar","IC-16555","Ingrid Calvillo","Empresa","Arraiján","Panamá","Panamá","Centro","MAT-PA-10003257","Material de oficina","Papel","Eaton Recordadores, Reciclado","6497.4","7","0.4","-3689"
"7463","US-2015-135685","42540","42544","Estándar","IC-16555","Ingrid Calvillo","Empresa","Arraiján","Panamá","Panamá","Centro","MAT-SU-10004634","Material de oficina","Suministros","Kleencut Abrecartas, Industrial","5850.72","3","0.4","-1370.88"
"7464","MX-2013-109729","41946","41950","Estándar","IS-16120","Isaac Sarabia","Pequeña empresa","Fortaleza","Ceará","Brasil","Sur","MOB-LI-10000370","Mobiliario","Librerías","Sauder Biblioteca, Convencional","219657","5","0","26350"
"7465","MX-2014-157875","42286","42288","Urgente","AN-10870","Aarón Navarrete","Cliente","Rancagua","Libertador General Bernardo O'Higgins","Chile","Sur","MAT-EL-10001696","Material de oficina","Electrodomésticos","KitchenAid Batidora, Blanco","21984.4","2","0","7690.8"
"7466","MX-2014-157875","42286","42288","Urgente","AN-10870","Aarón Navarrete","Cliente","Rancagua","Libertador General Bernardo O'Higgins","Chile","Sur","MAT-CA-10004520","Material de oficina","Carpetas","Ibico Anillas, Económico","1584.4","2","0","0"
"7467","US-2015-104010","42637","42641","Estándar","BP-11815","Bautista Porras","Empresa","Lima","Lima (city)","Perú","Sur","MOB-SI-10001938","Mobiliario","Sillas","Harbour Creations Sillón, Rojo","96616.44","3","0.4","-24161.76"
"7468","US-2015-104010","42637","42641","Estándar","BP-11815","Bautista Porras","Empresa","Lima","Lima (city)","Perú","Sur","MAT-ET-10001962","Material de oficina","Etiquetas","Avery Etiquetas extraíbles, Ajustable","3525.12","6","0.4","-1778.88"
"7469","US-2015-104010","42637","42641","Estándar","BP-11815","Bautista Porras","Empresa","Lima","Lima (city)","Perú","Sur","TEC-TE-10002679","Tecnología","Teléfonos","Samsung Amplificador de señal, Tamaños variados","18963.84","2","0.4","-2530.96"
"7470","US-2015-104010","42637","42641","Estándar","BP-11815","Bautista Porras","Empresa","Lima","Lima (city)","Perú","Sur","MAT-ET-10000016","Material de oficina","Etiquetas","Hon Etiquetas de envío, Duradero","799.68","1","0.4","24.48"
"7471","MX-2014-112921","42188","42189","Urgente","QG-20185","Quintín Guajardo","Cliente","Ribeirão Preto","São Paulo","Brasil","Sur","MAT-AL-10001030","Material de oficina","Almacenamiento","Fellowes Casilleros, Industrial","70655.4","3","0","1407.6"
"7472","MX-2015-128692","42630","42636","Estándar","EA-14140","Elisenda Aguilar","Pequeña empresa","Mixco","Guatemala","Guatemala","Centro","MAT-EL-10001381","Material de oficina","Electrodomésticos","KitchenAid Tostadora, Blanco","37835.2","4","0","15884.8"
"7473","MX-2015-128692","42630","42636","Estándar","EA-14140","Elisenda Aguilar","Pequeña empresa","Mixco","Guatemala","Guatemala","Centro","MAT-SO-10004572","Material de oficina","Sobres","Jiffy Cierre adhesivo, Reciclado","4263.6","2","0","809.2"
"7474","MX-2015-128692","42630","42636","Estándar","EA-14140","Elisenda Aguilar","Pequeña empresa","Mixco","Guatemala","Guatemala","Centro","MOB-LI-10000755","Mobiliario","Librerías","Dania Librería, Negro","69666","5","0","12529"
"7475","MX-2014-160514","42139","42143","Rápido","ES-14515","Eulalia Sánchez","Cliente","Campeche","Campeche","México","Norte","MAT-AL-10000301","Material de oficina","Almacenamiento","Eldon Caja, Industrial","7303.2","6","0","3570"
"7476","US-2014-160178","42105","42107","Urgente","SC-20740","Salvador Calderón","Pequeña empresa","Tegucigalpa","Francisco Morazán","Honduras","Centro","MOB-SI-10002900","Mobiliario","Sillas","SAFCO Estora, Rojo","8135.52","2","0.4","-276.08"
"7477","US-2014-160178","42105","42107","Urgente","SC-20740","Salvador Calderón","Pequeña empresa","Tegucigalpa","Francisco Morazán","Honduras","Centro","MOB-LI-10000642","Mobiliario","Librerías","Ikea Biblioteca, Metal","98695.2","4","0.4","-44417.6"
"7478","US-2014-160178","42105","42107","Urgente","SC-20740","Salvador Calderón","Pequeña empresa","Tegucigalpa","Francisco Morazán","Honduras","Centro","MOB-SI-10002563","Mobiliario","Sillas","SAFCO Estora, 2","21103.8","5","0.4","-10567.2"
"7479","MX-2014-163790","42362","42367","Rápido","EG-14320","Eulalio García","Cliente","Morelia","Michoacán","México","Norte","MAT-ET-10001906","Material de oficina","Etiquetas","Hon Etiquetas extraíbles, Duradero","2414","2","0","748"
"7480","MX-2014-163790","42362","42367","Rápido","EG-14320","Eulalio García","Cliente","Morelia","Michoacán","México","Norte","MOB-MO-10000406","Mobiliario","Mobiliario","Deflect-O Bandeja apiladora, Surtido","6895.2","4","0.4","-584.8"
"7481","MX-2014-163790","42362","42367","Rápido","EG-14320","Eulalio García","Cliente","Morelia","Michoacán","México","Norte","MAT-AR-10001508","Material de oficina","Arte","Sanford Bolígrafos, Al por mayor","6443","5","0","952"
"7482","MX-2014-163790","42362","42367","Rápido","EG-14320","Eulalio García","Cliente","Morelia","Michoacán","México","Norte","MAT-CA-10004474","Material de oficina","Carpetas","Cardinal Separadores, Duradero","2978.4","3","0","948.6"
"7483","MX-2014-163790","42362","42367","Rápido","EG-14320","Eulalio García","Cliente","Morelia","Michoacán","México","Norte","MAT-GR-10002048","Material de oficina","Grapas","OIC Cintas de goma, Al por mayor","5803.8","3","0","51"
"7484","MX-2013-140704","41767","41772","Estándar","DS-13450","Diana Serna","Pequeña empresa","Cancún","Quintana Roo","México","Norte","TEC-TE-10002924","Tecnología","Teléfonos","Cisco Auriculares, Tamaños variados","31038.6","3","0","3723"
"7485","MX-2013-140704","41767","41772","Estándar","DS-13450","Diana Serna","Pequeña empresa","Cancún","Quintana Roo","México","Norte","TEC-CO-10004914","Tecnología","Copiadoras","Hewlett Fotocopiadora con fax, Rojo","108056.454","5","0.002","45241.454"
"7486","MX-2013-140704","41767","41772","Estándar","DS-13450","Diana Serna","Pequeña empresa","Cancún","Quintana Roo","México","Norte","MOB-LI-10002747","Mobiliario","Librerías","Safco Vitrina, Convencional","91848.96","6","0.2","-1154.64"
"7487","MX-2013-149972","41919","41921","Rápido","MC-18865","Miguel Chapa","Cliente","León","Guanajuato","México","Norte","MAT-CA-10004003","Material de oficina","Carpetas","Acco Perforador, Reciclado","6908.8","2","0","754.8"
"7488","MX-2012-147144","41594","41600","Estándar","HC-15985","Humberto Cepeda","Cliente","Villa Nueva","Guatemala","Guatemala","Centro","TEC-TE-10003807","Tecnología","Teléfonos","Nokia Auriculares, Azul","41429","5","0","3723"
"7489","US-2015-142706","42640","42645","Estándar","SP-20950","Silvia Pérez","Empresa","Tepic","Nayarit","México","Norte","MOB-LI-10000051","Mobiliario","Librerías","Sauder Librería, Metal","66313.6","5","0.2","-15762.4"
"7490","US-2015-142706","42640","42645","Estándar","SP-20950","Silvia Pérez","Empresa","Tepic","Nayarit","México","Norte","MAT-GR-10002558","Material de oficina","Grapas","OIC Pasadores, Paquete de 12","1625.2","1","0","370.6"
"7491","US-2015-142706","42640","42645","Estándar","SP-20950","Silvia Pérez","Empresa","Tepic","Nayarit","México","Norte","MOB-MO-10003690","Mobiliario","Mobiliario","Tenex Tope para puertas, Duradero","8347.68","3","0.4","-3484.32"
"7492","US-2015-142706","42640","42645","Estándar","SP-20950","Silvia Pérez","Empresa","Tepic","Nayarit","México","Norte","TEC-CO-10000269","Tecnología","Copiadoras","Hewlett Fax inalámbrico, 2","86004.0472","2","0.002","2411.6472"
"7493","US-2015-142706","42640","42645","Estándar","SP-20950","Silvia Pérez","Empresa","Tepic","Nayarit","México","Norte","TEC-TE-10002042","Tecnología","Teléfonos","Motorola Auriculares, Tamaños variados","46801","5","0","3264"
"7494","US-2015-142706","42640","42645","Estándar","SP-20950","Silvia Pérez","Empresa","Tepic","Nayarit","México","Norte","TEC-AC-10000417","Tecnología","Accesorios","Memorex Memoria USB, Negro","13423.2","4","0","6568.8"
"7495","US-2015-142706","42640","42645","Estándar","SP-20950","Silvia Pérez","Empresa","Tepic","Nayarit","México","Norte","MAT-AL-10001629","Material de oficina","Almacenamiento","Eldon Bandejas, Metal","15993.6","3","0","3192.6"
"7496","MX-2012-102344","41638","41640","Rápido","MA-18580","Matilde Alvarado","Empresa","Querétaro","Querétaro","México","Norte","MOB-SI-10002369","Mobiliario","Sillas","Novimex Silla de playa, Negro","23680.32","6","0.2","7095.12"
"7497","MX-2012-102344","41638","41640","Rápido","MA-18580","Matilde Alvarado","Empresa","Querétaro","Querétaro","México","Norte","MAT-CA-10000019","Material de oficina","Carpetas","Wilson Jones Carpeta, Reciclado","3032.8","2","0","510"
"7498","MX-2013-113614","41977","41983","Estándar","LV-17575","Lourdes Villegas","Cliente","Las Tunas","Las Tunas","Cuba","Caribe","TEC-CO-10003416","Tecnología","Copiadoras","Brother Tinta, 2","66642.448","4","0.002","11208.848"
"7499","MX-2013-113614","41977","41983","Estándar","LV-17575","Lourdes Villegas","Cliente","Las Tunas","Las Tunas","Cuba","Caribe","TEC-MÁ-10002922","Tecnología","Máquinas","Epson Teléfono, Duradero","45951","5","0","2295"
"7500","US-2013-101301","41750","41752","Urgente","AU-11290","Aria Urbina","Cliente","La Chorrera","Panamá","Panamá","Centro","TEC-CO-10000186","Tecnología","Copiadoras","Brother Fotocopiadora con fax, Color","39226.5276","3","0.402","-17842.4724"
"7501","MX-2015-158008","42694","42700","Estándar","JG-17020","Juno Guerrero","Cliente","Culiacán","Sinaloa","México","Norte","MAT-AR-10004818","Material de oficina","Arte","Stanley Lienzos, Al por mayor","28186","5","0","7599"
"7502","MX-2015-158008","42694","42700","Estándar","JG-17020","Juno Guerrero","Cliente","Culiacán","Sinaloa","México","Norte","MOB-MO-10001922","Mobiliario","Mobiliario","Tenex Bombilla, Negro","3861.72","3","0.4","-391.68"
"7503","MX-2015-158008","42694","42700","Estándar","JG-17020","Juno Guerrero","Cliente","Culiacán","Sinaloa","México","Norte","MOB-MO-10003615","Mobiliario","Mobiliario","Deflect-O Marco de foto, Surtido","10599.84","3","0.4","175.44"
"7504","MX-2014-142405","42276","42278","Urgente","SC-20665","Salomé Castillo","Pequeña empresa","Santa Cruz de la Sierra","Santa Cruz","Bolivia","Sur","MAT-SU-10004634","Material de oficina","Suministros","Kleencut Abrecartas, Industrial","16252","5","0","4216"
"7505","MX-2015-129980","42636","42638","Rápido","CS-12850","Cornelio Sauceda","Cliente","Ciudad de México","Distrito Federal","México","Norte","MAT-AL-10004000","Material de oficina","Almacenamiento","Rogers Bandejas, Metal","20655","3","0","3304.8"
"7506","MX-2012-123995","41379","41384","Estándar","CL-12640","Cintio Luján","Cliente","Porto Alegre","Río Grande del Sur","Brasil","Sur","TEC-AC-10001231","Tecnología","Accesorios","Enermax Teclado, Programable","19257.6","2","0","1727.2"
"7507","MX-2012-123995","41379","41384","Estándar","CL-12640","Cintio Luján","Cliente","Porto Alegre","Río Grande del Sur","Brasil","Sur","MOB-LI-10001049","Mobiliario","Librerías","Ikea Librería, Blanco","42534","3","0","13606.8"
"7508","MX-2012-123995","41379","41384","Estándar","CL-12640","Cintio Luján","Cliente","Porto Alegre","Río Grande del Sur","Brasil","Sur","MAT-AR-10001517","Material de oficina","Arte","BIC Lienzos, Azul","30430","5","0","5168"
"7509","MX-2012-123995","41379","41384","Estándar","CL-12640","Cintio Luján","Cliente","Porto Alegre","Río Grande del Sur","Brasil","Sur","MAT-GR-10001828","Material de oficina","Grapas","Accos Grapas, Tamaños variados","2856","3","0","1224"
"7510","MX-2012-123995","41379","41384","Estándar","CL-12640","Cintio Luján","Cliente","Porto Alegre","Río Grande del Sur","Brasil","Sur","MAT-AL-10004321","Material de oficina","Almacenamiento","Eldon Caja, Metal","2114.8","2","0","822.8"
"7511","MX-2015-117716","42581","42587","Estándar","HA-15970","Horacio Armendáriz","Cliente","Soyapango","San Salvador","El Salvador","Centro","MAT-PA-10002489","Material de oficina","Papel","Xerox Material de oficina, Reciclado","5086.4","1","0","2339.2"
"7512","MX-2015-117716","42581","42587","Estándar","HA-15970","Horacio Armendáriz","Cliente","Soyapango","San Salvador","El Salvador","Centro","MOB-SI-10003241","Mobiliario","Sillas","Novimex Taburete, Rojo","74555.2","4","0","26832.8"
"7513","MX-2015-117716","42581","42587","Estándar","HA-15970","Horacio Armendáriz","Cliente","Soyapango","San Salvador","El Salvador","Centro","TEC-MÁ-10004680","Tecnología","Máquinas","Konica Impresora, Blanco","60350","2","0","28968"
"7514","MX-2015-117716","42581","42587","Estándar","HA-15970","Horacio Armendáriz","Cliente","Soyapango","San Salvador","El Salvador","Centro","TEC-AC-10000907","Tecnología","Accesorios","Belkin Ratón, Económico","9227.6","2","0","3597.2"
"7515","MX-2014-157378","42051","42056","Rápido","ÁU-10285","Águeda Urbina","Empresa","Cancún","Quintana Roo","México","Norte","MAT-AL-10000097","Material de oficina","Almacenamiento","Smead Caja, Tamaño completo","4896","4","0","1115.2"
"7516","MX-2013-137918","41887","41893","Estándar","CF-12280","Cristian Ferro","Cliente","Santa Cruz do Sul","Río Grande del Sur","Brasil","Sur","MAT-SO-10001620","Material de oficina","Sobres","Jiffy Sobre empresarial, Plateado","2080.8","1","0","142.8"
"7517","MX-2013-137918","41887","41893","Estándar","CF-12280","Cristian Ferro","Cliente","Santa Cruz do Sul","Río Grande del Sur","Brasil","Sur","MAT-ET-10000427","Material de oficina","Etiquetas","Novimex Etiquetas con códigos de color, Blanco","2815.2","2","0","1040.4"
"7518","MX-2013-137918","41887","41893","Estándar","CF-12280","Cristian Ferro","Cliente","Santa Cruz do Sul","Río Grande del Sur","Brasil","Sur","MOB-SI-10001406","Mobiliario","Sillas","SAFCO Mecedora, 2","46634.4","3","0","13515"
"7519","MX-2014-108091","42360","42363","Urgente","NL-19435","Noa León","Cliente","Barranquilla","Atlántico","Colombia","Sur","MAT-PA-10004559","Material de oficina","Papel","Green Bar Recordadores, Paquete de 12","4780.4","2","0","618.8"
"7520","MX-2013-129651","41834","41837","Urgente","BL-11725","Baltasar Luján","Cliente","Amatitlán","Guatemala","Guatemala","Centro","MAT-ET-10001314","Material de oficina","Etiquetas","Harbour Creations Etiquetas para documentos legales, Blanco","3723","3","0","1407.6"
"7521","MX-2013-129651","41834","41837","Urgente","BL-11725","Baltasar Luján","Cliente","Amatitlán","Guatemala","Guatemala","Centro","MOB-SI-10003556","Mobiliario","Sillas","Office Star Silla plegable, 2","63892.8","6","0","8935.2"
"7522","MX-2015-154655","42437","42442","Estándar","CM-12760","Clemencia Mendoza","Empresa","Chimaltenango","Chimaltenango","Guatemala","Centro","MAT-SU-10004453","Material de oficina","Suministros","Acme Cúter, Azul","25704","6","0","12852"
"7523","MX-2015-165946","42597","42604","Estándar","WV-21820","Wendi Valdés","Cliente","Tuxtla Gutiérrez","Chiapas","México","Norte","MAT-GR-10001590","Material de oficina","Grapas","Advantus Grapadoras, Tamaños variados","3794.4","2","0","299.2"
